"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 27 00:34:42 GMT 2023","Wed Sep 27 00:34:43 GMT 2023","530","chromium","","login","","","validating number of buttons",""
"passed","Wed Sep 27 00:34:40 GMT 2023","Wed Sep 27 00:34:42 GMT 2023","1975","chromium","","login","","","validating number of links",""
"passed","Wed Sep 27 00:34:43 GMT 2023","Wed Sep 27 00:34:43 GMT 2023","534","chromium","","login","","","validating number of images",""
