"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 22 00:36:52 GMT 2023","Sun Oct 22 00:36:53 GMT 2023","586","chromium","","login","","","validating number of images",""
"passed","Sun Oct 22 00:36:52 GMT 2023","Sun Oct 22 00:36:52 GMT 2023","597","chromium","","login","","","validating number of buttons",""
"passed","Sun Oct 22 00:36:49 GMT 2023","Sun Oct 22 00:36:52 GMT 2023","2167","chromium","","login","","","validating number of links",""
