"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 00:34:49 GMT 2023","Wed Oct 18 00:34:49 GMT 2023","752","chromium","","login","","","validating number of images",""
"passed","Wed Oct 18 00:34:46 GMT 2023","Wed Oct 18 00:34:48 GMT 2023","1390","chromium","","login","","","validating number of links",""
"passed","Wed Oct 18 00:34:48 GMT 2023","Wed Oct 18 00:34:49 GMT 2023","756","chromium","","login","","","validating number of buttons",""
