"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 14 05:34:30 GMT 2023","Thu Sep 14 05:34:31 GMT 2023","816","chromium","","","","","Swaglabs Login",""
