"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 29 00:36:47 GMT 2023","Sun Oct 29 00:36:48 GMT 2023","1242","chromium","","login","","","validating number of links",""
"passed","Sun Oct 29 00:36:49 GMT 2023","Sun Oct 29 00:36:50 GMT 2023","765","chromium","","login","","","validating number of images",""
"passed","Sun Oct 29 00:36:48 GMT 2023","Sun Oct 29 00:36:49 GMT 2023","669","chromium","","login","","","validating number of buttons",""
